Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,docket_number,result
henry-g-spallone-petitioner-v-united-states-america-et-al-city-yonkers-petitioner-v-united.txt,1.0,8438.0,98.61,52.28,15.54,23.36,13.18,26.3,65.98,38.54,4.22,1.24,0.43,0.06,0.0,0.34,0.41,2.97,10.59,14.48,3.95,2.12,3.42,1.23,6.94,2.32,1.53,0.59,8.08,1.03,3.11,1.47,1.62,0.2,1.14,0.14,4.3,0.01,0.04,0.01,0.33,7.89,1.34,2.0,0.95,1.14,1.09,2.12,0.85,0.56,0.26,0.02,0.65,0.14,0.39,0.05,0.08,6.48,0.73,1.48,4.09,0.44,0.4,2.65,2.54,0.63,12.33,1.02,7.94,2.77,3.45,0.24,1.61,0.55,0.02,0.05,0.87,0.01,0.72,0.11,0.04,0.0,27.27,9.33,5.97,0.05,0.52,0.0,0.0,1.75,1.4,1.27,5.02,1.96,88-854,None
henry-j-krueger-jr-petitioner-v-united-states-america.txt,1.0,1809.0,97.79,56.59,6.92,14.98,14.59,30.68,72.31,40.13,5.25,1.33,0.0,0.0,0.0,1.33,0.0,3.92,10.23,14.1,6.25,1.66,2.87,1.0,9.67,2.82,1.11,0.5,7.02,3.21,3.87,1.55,2.32,0.0,1.16,0.39,4.2,0.0,0.11,0.0,1.33,10.39,3.65,2.65,0.94,1.11,1.27,1.55,0.44,0.39,0.06,0.0,2.43,1.88,0.55,0.0,0.0,6.97,0.17,0.88,4.92,0.72,1.0,5.69,2.71,0.28,9.18,0.94,5.25,3.1,6.41,0.33,0.5,0.06,0.06,0.0,1.66,0.0,1.66,0.0,0.0,0.0,22.66,7.68,4.86,0.06,0.44,0.0,0.0,1.27,0.33,1.55,5.58,0.88,85-2096,None
henry-lombard-jr-petitioner-v-united-states-america.txt,1.0,4375.0,96.09,44.01,22.57,8.55,11.54,26.54,61.78,39.27,5.92,1.94,0.8,0.07,0.07,0.85,0.16,3.98,8.55,13.9,5.03,2.33,4.39,1.05,8.94,2.29,1.17,0.69,9.74,0.98,3.04,0.8,2.24,0.23,1.44,0.09,2.81,0.18,0.14,0.09,0.91,9.42,2.95,1.76,0.78,1.53,1.21,2.58,1.05,0.8,0.16,0.07,0.78,0.21,0.41,0.0,0.16,3.57,0.48,0.57,1.94,0.3,0.53,3.91,3.34,0.34,11.77,1.44,7.22,2.72,1.46,0.48,1.12,0.25,0.0,0.46,1.17,0.02,1.1,0.0,0.02,0.0,63.2,10.47,7.06,0.02,0.87,0.02,0.0,33.37,3.38,1.3,4.43,2.26,96-8125,None
henry-v-bureau-immigration-and-customs-enforcement-opposition.txt,1.0,4714.0,98.04,41.53,6.04,1.0,13.17,23.7,61.71,39.05,6.0,0.89,0.38,0.02,0.02,0.4,0.06,5.11,10.37,14.09,4.67,1.25,3.5,1.06,7.79,3.44,1.91,0.78,10.01,1.7,4.41,0.4,4.01,0.76,2.1,0.04,2.33,0.06,0.0,0.02,0.51,10.37,1.85,3.71,0.28,1.38,1.1,3.05,0.7,0.62,0.02,0.06,0.57,0.06,0.47,0.04,0.04,4.07,0.04,0.25,2.63,0.13,1.06,1.7,4.82,0.81,7.09,0.62,5.24,1.19,1.89,0.17,0.98,0.04,0.0,0.21,1.51,0.02,1.46,0.0,0.0,0.0,31.18,9.57,6.05,0.13,0.34,0.0,0.0,1.44,4.45,0.91,7.09,1.21,07-487,Petition DENIED.
henry-v-mukasey-opposition.txt,1.0,4232.0,95.22,46.98,5.57,38.82,12.23,26.3,62.1,40.12,7.11,3.14,1.13,0.02,0.02,1.91,0.07,3.97,8.58,13.56,4.91,1.82,4.35,1.54,8.36,2.46,1.32,0.9,5.88,1.7,2.62,1.68,0.95,0.05,0.24,0.24,4.91,0.66,0.14,1.72,0.47,9.97,2.79,1.56,1.42,1.89,1.11,3.05,0.9,0.69,0.07,0.14,0.85,0.07,0.24,0.0,0.54,4.63,0.71,0.76,2.69,0.28,0.54,2.58,3.99,0.28,7.8,1.16,5.2,1.44,2.27,0.85,1.28,0.24,0.09,0.05,1.18,0.0,1.11,0.0,0.02,0.0,29.7,9.97,5.36,0.09,0.28,0.0,0.0,1.39,1.72,1.42,7.94,1.51,08-68,Petition DENIED.
henry-vance-petitioner-v-united-states-america.txt,1.0,2148.0,97.91,50.37,23.51,4.94,12.27,25.74,69.18,43.9,7.59,2.0,0.42,0.0,0.0,1.49,0.09,5.59,11.13,15.41,5.45,1.82,2.89,1.21,8.94,1.68,1.02,0.61,4.33,0.65,3.45,0.7,2.7,0.0,1.72,0.05,4.19,0.14,0.09,0.37,1.3,12.01,6.1,2.37,0.65,0.98,1.4,2.47,1.21,1.07,0.14,0.0,0.23,0.0,0.09,0.0,0.14,5.59,0.42,1.35,2.75,0.42,0.79,5.45,2.93,0.23,9.82,1.07,6.19,2.56,2.0,0.14,0.93,0.14,0.0,0.74,1.21,0.0,1.21,0.0,0.0,0.0,21.46,8.61,4.33,0.0,0.28,0.0,0.0,0.7,2.05,1.86,3.35,0.28,89-194,None
hensley-v-united-states-opposition-0.txt,1.0,2970.0,95.55,50.81,7.97,16.18,13.38,21.75,63.54,41.65,7.17,2.96,0.61,0.07,0.0,1.58,0.71,4.21,10.03,13.43,6.5,1.99,3.8,1.11,9.76,2.49,1.85,0.98,6.8,0.51,1.68,0.44,1.11,0.07,0.24,0.44,4.48,0.1,0.03,0.44,1.21,9.29,2.96,1.68,1.08,1.04,0.88,2.59,0.3,0.24,0.03,0.0,1.62,0.94,1.41,0.0,0.17,5.52,0.27,1.52,2.96,0.37,0.64,3.77,4.21,0.51,9.06,1.28,4.65,3.3,3.06,0.2,0.74,0.44,0.0,0.07,0.74,0.03,0.64,0.0,0.03,0.0,24.92,9.19,5.22,0.03,0.2,0.0,0.0,0.74,2.83,1.35,3.64,1.72,08-904,Petition DENIED.
herbert-pate-petitioner-v-united-states-america.txt,1.0,2517.0,98.27,49.68,14.83,3.61,10.9,30.35,62.5,37.94,4.69,1.23,0.04,0.08,0.12,0.87,0.12,3.46,9.26,14.46,4.57,1.15,3.46,1.03,6.52,2.3,1.07,0.32,9.69,2.98,3.18,0.44,2.74,0.36,1.71,0.16,2.98,0.0,0.0,0.0,0.87,7.87,1.95,0.83,1.07,1.55,1.51,2.15,0.75,0.68,0.08,0.0,0.28,0.04,0.12,0.04,0.12,4.77,0.12,0.28,3.77,0.28,0.48,3.14,2.19,0.4,12.55,0.75,8.14,3.69,1.35,0.12,1.03,0.28,0.04,0.08,0.95,0.04,0.91,0.0,0.0,0.0,24.83,10.85,4.77,0.04,0.28,0.0,0.0,1.19,1.59,1.71,3.81,0.6,89-1427,None
herbs-welding-inc-et-al-petitioners-v-robert-h-gray-jr-et-al.txt,1.0,11316.0,97.64,48.13,15.6,41.59,12.39,27.92,61.71,36.97,4.6,1.39,0.29,0.14,0.02,0.49,0.45,3.22,7.77,14.88,4.49,1.68,4.05,0.88,7.13,2.65,1.44,0.79,8.15,1.41,2.04,1.45,0.57,0.11,0.1,0.19,2.85,0.01,0.07,0.0,0.49,7.61,1.48,1.68,0.9,1.38,0.91,2.3,2.21,1.48,0.12,0.07,1.49,0.91,1.16,0.01,0.27,5.88,0.73,1.65,3.68,0.55,0.21,2.63,3.47,0.15,12.26,0.83,10.07,1.37,6.05,0.22,0.32,0.56,0.01,0.1,0.72,0.0,0.66,0.02,0.04,0.0,28.72,10.55,6.59,0.08,0.65,0.0,0.0,1.4,1.79,0.88,5.35,1.43,83-728,None
hereimi-v-united-states-opposition.pdf,1.0,4968.0,95.69,48.07,3.37,15.08,10.62,19.99,51.53,31.94,5.23,1.57,0.22,0.02,0.1,1.13,0.1,3.66,6.82,11.19,3.93,1.41,3.2,1.15,6.98,1.75,0.74,0.36,15.26,0.83,3.64,1.41,2.17,0.3,0.74,0.18,3.44,0.14,0.04,0.04,1.19,9.36,3.12,1.65,0.93,1.91,0.93,2.66,0.97,0.89,0.0,0.06,0.24,0.02,0.08,0.0,0.14,4.75,0.24,0.89,2.68,0.36,0.97,3.36,2.68,0.36,6.06,0.3,4.51,1.09,2.38,0.22,0.42,0.62,0.0,0.0,1.01,0.02,0.93,0.02,0.04,0.0,49.34,28.38,6.88,0.16,1.11,0.0,0.0,3.95,1.29,1.01,5.07,1.49,09-1035,None
herman-bloom-and-herbert-k-fisher-petitioners-v-united-states-america.txt,1.0,3047.0,98.13,51.31,11.26,27.41,13.98,26.03,64.42,40.83,5.32,1.08,0.0,0.16,0.0,0.59,0.33,4.23,10.99,14.11,4.96,1.9,3.61,1.02,8.53,1.54,0.92,0.79,7.94,1.02,2.4,1.25,1.15,0.1,0.49,0.3,2.95,0.0,0.07,0.0,0.59,8.73,3.54,1.54,0.69,1.08,0.75,1.77,0.59,0.43,0.16,0.0,0.39,0.16,0.2,0.0,0.03,6.4,0.98,1.02,4.1,0.39,0.39,4.82,2.4,0.56,9.68,0.33,6.04,2.13,3.71,0.16,0.66,1.18,0.0,0.0,0.69,0.0,0.66,0.03,0.03,0.0,22.87,9.26,5.71,0.03,0.3,0.0,0.0,0.75,1.05,1.02,4.4,0.36,89-1942,None
herman-e-mcmahan-and-charles-d-price-petitioners-v-united-states-america.txt,1.0,1511.0,98.02,57.36,6.93,24.72,14.81,26.21,67.37,43.41,6.62,2.05,0.46,0.13,0.07,0.0,1.39,4.57,10.32,16.02,5.29,0.93,4.3,1.32,7.48,1.79,0.93,0.79,5.63,1.13,3.04,1.46,1.52,0.0,0.4,0.6,5.56,0.0,0.0,0.0,0.0,8.21,1.59,1.85,0.79,2.12,0.86,2.12,0.33,0.33,0.0,0.0,0.07,0.0,0.07,0.0,0.0,6.55,2.98,0.66,2.71,0.2,0.6,2.98,2.12,0.66,8.74,0.6,7.08,1.32,3.84,0.13,0.53,2.05,0.33,0.0,0.4,0.0,0.4,0.0,0.0,0.0,21.91,8.21,4.63,0.0,0.0,0.0,0.0,1.99,0.53,1.72,3.9,0.93,86-632,None
herman-s-solem-warden-and-mark-v-meierhenry-attorney-general-south-dakota-petitioners-v.txt,1.0,10432.0,97.04,45.05,16.74,38.37,13.44,23.18,62.81,39.44,4.25,0.79,0.05,0.38,0.0,0.12,0.24,3.46,9.16,14.26,5.01,2.62,4.86,1.22,7.84,3.88,2.35,0.67,9.77,2.22,2.42,1.55,0.84,0.16,0.2,0.24,2.44,0.0,0.01,0.0,0.12,9.32,1.72,1.6,0.99,2.19,1.51,2.8,1.24,0.94,0.14,0.11,0.51,0.09,0.12,0.02,0.29,5.34,1.29,0.65,2.88,0.31,0.46,3.49,3.9,0.54,11.75,0.61,7.88,3.36,2.14,0.25,0.23,0.99,0.03,0.0,0.49,0.01,0.35,0.06,0.04,0.0,29.05,10.28,8.68,0.08,0.59,0.01,0.0,1.71,2.45,0.26,3.45,1.54,82-1253,None
hermena-perlmutter-petitioner-v-united-states-america.txt,1.0,4986.0,98.36,46.47,6.68,16.08,15.06,25.73,65.98,38.91,4.85,0.98,0.08,0.0,0.0,0.72,0.18,3.87,10.17,14.48,4.23,1.4,3.97,1.0,6.46,2.49,1.54,1.12,10.61,2.13,2.59,0.92,1.6,0.22,0.6,0.3,2.77,0.0,0.0,0.48,0.24,8.34,1.64,2.15,0.66,1.74,0.82,2.57,0.26,0.24,0.0,0.0,0.24,0.0,0.14,0.0,0.1,4.39,0.26,0.96,2.67,0.22,1.04,3.63,2.21,0.4,9.09,0.88,6.06,2.09,6.52,0.22,0.66,6.06,0.02,0.0,0.8,0.0,0.76,0.0,0.04,0.0,25.37,8.24,6.76,0.1,0.38,0.0,0.0,0.92,0.76,1.16,4.57,2.47,87-1053,None
hernandez-castillo-v-united-states-opposition.txt,1.0,3146.0,97.59,44.57,4.69,2.86,12.69,25.33,58.42,38.37,5.15,1.43,0.45,0.0,0.03,0.89,0.06,3.72,9.73,13.8,4.99,1.43,3.78,1.37,7.15,2.45,1.78,1.02,9.44,0.67,3.91,0.7,3.21,0.22,2.03,0.13,2.67,0.13,0.0,0.06,0.99,7.82,1.72,2.23,0.79,1.08,0.86,2.23,0.41,0.38,0.0,0.03,1.24,0.0,0.29,0.92,0.06,3.97,0.13,0.7,2.96,0.13,0.48,3.27,3.5,0.16,8.23,0.54,4.99,2.83,1.84,0.45,0.92,0.1,0.0,0.06,1.3,0.03,1.27,0.0,0.0,0.0,31.88,9.25,6.74,0.1,0.35,0.0,0.0,1.49,3.62,1.14,7.06,2.13,06-432,Petition DENIED.
hernandez-v-mesa-0.pdf,1.0,17503.0,95.87,42.89,7.45,23.1,11.76,26.72,58.3,35.75,5.2,1.15,0.39,0.1,0.01,0.38,0.29,4.05,7.86,12.31,4.63,2.04,3.53,1.41,7.16,2.01,1.01,0.96,9.64,1.03,2.66,1.23,1.41,0.17,0.45,0.18,2.82,0.05,0.04,0.04,0.38,9.99,2.04,2.27,1.08,1.86,1.06,2.91,0.83,0.73,0.06,0.02,1.07,0.49,0.87,0.02,0.09,5.48,0.38,0.77,3.57,0.3,0.75,2.25,3.94,0.19,8.45,0.68,6.48,1.27,3.35,0.26,0.39,0.25,0.04,0.14,0.78,0.01,0.65,0.05,0.05,0.0,75.62,55.06,5.6,0.12,0.45,0.0,0.0,4.11,3.06,1.3,4.3,1.62,15-118,Judgment VACATED and case REMANDED.
hernandez-v-mesa-1.pdf,1.0,11015.0,96.86,43.83,7.65,17.81,10.68,26.26,56.43,33.59,4.62,1.05,0.54,0.05,0.0,0.25,0.22,3.57,7.87,12.21,4.29,1.78,3.28,1.0,6.81,2.74,1.11,0.77,10.17,0.84,3.32,1.37,1.92,0.37,0.42,0.26,2.74,0.05,0.08,0.01,0.3,9.65,1.83,2.19,1.21,1.97,0.85,2.8,0.79,0.65,0.06,0.07,0.9,0.52,0.66,0.03,0.18,5.95,0.32,0.84,3.6,0.24,1.14,1.72,3.75,0.34,8.71,0.76,6.35,1.57,3.74,0.3,0.38,0.42,0.05,0.18,0.93,0.02,0.74,0.08,0.02,0.0,78.86,56.38,6.14,0.17,0.44,0.0,0.0,4.42,3.41,1.01,4.76,2.12,17-1678,Adjudged to be AFFIRMED.
hernandez-v-mesa.pdf,1.0,7031.0,95.55,42.71,8.75,17.87,10.7,26.37,57.13,35.33,5.26,1.51,0.6,0.03,0.0,0.51,0.37,3.75,7.99,11.99,4.64,2.18,3.67,1.34,7.04,2.28,1.27,0.95,11.07,1.32,2.46,0.95,1.49,0.16,0.51,0.27,2.96,0.06,0.07,0.18,0.37,9.59,2.25,1.52,1.04,2.02,1.1,2.89,0.8,0.68,0.01,0.09,0.57,0.07,0.41,0.0,0.13,4.48,0.36,0.38,3.11,0.18,0.67,2.93,2.82,0.18,8.68,0.67,6.36,1.69,2.36,0.38,0.91,0.17,0.09,0.24,0.95,0.0,0.84,0.09,0.01,0.0,69.93,49.08,6.71,0.13,0.36,0.0,0.0,4.31,2.52,1.45,4.64,0.74,15-118,Judgment VACATED and case REMANDED.
hernandez-v-mesaswartz-v-rodriguez.pdf,1.0,7058.0,96.12,43.98,10.67,19.82,9.35,25.04,57.91,35.53,5.79,1.62,0.92,0.01,0.0,0.55,0.13,4.18,8.91,11.62,4.51,1.37,3.85,1.22,6.7,2.61,0.99,0.86,9.65,0.89,3.2,1.39,1.79,0.31,0.58,0.21,3.44,0.06,0.06,0.14,0.48,9.42,2.42,1.45,1.28,2.21,0.75,2.81,0.84,0.68,0.07,0.09,0.6,0.26,0.45,0.0,0.11,4.38,0.2,0.91,2.47,0.17,0.85,2.08,2.81,0.3,9.21,0.71,6.57,2.01,2.47,0.23,0.82,0.2,0.07,0.21,1.28,0.03,1.06,0.07,0.1,0.0,54.82,36.12,5.72,0.1,0.28,0.01,0.0,5.04,2.95,0.96,2.58,1.05,17-1678,Adjudged to be AFFIRMED.
hernandez-v-mukasey-opposition.txt,1.0,3561.0,97.07,39.79,5.61,1.23,10.38,22.61,58.55,35.69,5.08,1.18,0.53,0.0,0.0,0.65,0.0,3.9,9.46,12.22,4.1,1.26,4.3,1.38,6.99,3.82,1.74,0.73,12.13,1.77,4.61,0.67,3.9,0.2,1.85,0.14,3.03,0.08,0.56,0.03,0.62,10.87,1.77,4.02,0.37,2.22,0.59,3.68,0.95,0.45,0.08,0.34,2.3,0.7,1.8,0.08,0.2,4.21,0.28,0.25,3.31,0.14,0.45,1.68,4.38,0.28,6.49,0.53,4.97,0.98,1.12,0.22,0.93,0.03,0.06,0.06,1.1,0.03,1.04,0.0,0.06,0.0,39.26,12.1,6.18,0.14,0.51,0.0,0.0,3.23,3.88,0.65,10.87,1.71,07-1322,Petition DENIED.
herrera-v-wyoming-0.pdf,1.0,10443.0,97.34,40.77,18.06,33.71,11.8,20.1,56.59,38.83,4.99,1.19,0.7,0.02,0.07,0.15,0.25,3.8,9.95,13.64,5.22,1.88,3.67,1.63,7.58,2.78,1.56,0.86,9.95,0.67,1.54,1.0,0.54,0.11,0.21,0.19,2.53,0.05,0.02,0.03,0.23,8.17,2.21,1.51,0.86,1.17,0.66,2.6,0.78,0.61,0.09,0.05,0.49,0.08,0.22,0.0,0.19,4.11,1.23,0.56,2.06,0.23,0.14,2.7,3.05,0.4,11.02,0.41,8.73,1.97,1.17,1.09,0.27,0.09,0.0,0.07,0.51,0.02,0.33,0.05,0.02,0.0,60.02,39.32,6.18,0.18,0.34,0.0,0.0,2.94,5.16,1.36,3.01,1.54,17-532,Judgment VACATED and case REMANDED.
herrera-v-wyoming.pdf,1.0,7124.0,97.95,43.75,15.6,38.5,11.06,20.58,56.01,37.37,4.87,1.17,0.67,0.04,0.08,0.17,0.2,3.71,9.92,13.59,4.46,1.63,3.73,1.14,6.79,2.74,1.38,0.72,10.51,0.56,1.67,1.19,0.48,0.04,0.14,0.17,2.23,0.03,0.03,0.04,0.21,7.83,2.5,1.46,0.6,1.28,0.69,2.12,0.56,0.46,0.08,0.0,0.6,0.03,0.34,0.0,0.24,4.6,1.8,0.65,1.99,0.13,0.1,2.37,2.81,0.36,10.42,0.38,8.52,1.59,1.45,1.21,0.31,0.1,0.0,0.06,0.56,0.0,0.42,0.04,0.03,0.0,62.11,40.2,6.43,0.25,0.31,0.0,0.0,2.7,5.69,1.5,3.12,1.92,17-532,Judgment VACATED and case REMANDED.
herring-v-united-states-opposition-0.txt,1.0,5227.0,98.18,48.09,15.17,59.08,13.58,26.98,66.06,41.76,5.97,1.3,0.69,0.02,0.0,0.08,0.52,4.67,11.23,14.87,4.99,2.2,3.44,1.01,7.56,2.83,1.42,0.71,4.8,1.09,3.73,2.74,0.98,0.11,0.23,0.17,3.25,0.08,0.17,0.0,0.08,11.1,3.98,2.74,1.03,1.15,1.15,2.05,0.84,0.69,0.1,0.06,0.46,0.1,0.31,0.0,0.06,6.31,0.59,0.88,3.96,0.44,0.78,3.21,2.97,0.27,9.22,1.05,6.62,1.66,3.46,0.27,0.73,0.17,0.0,0.1,1.32,0.0,1.22,0.02,0.06,0.0,24.12,8.67,3.88,0.06,0.36,0.0,0.0,1.19,3.41,1.57,2.85,2.14,05-821,Petition DENIED.
herring-v-united-states-opposition.txt,1.0,7606.0,95.49,34.46,18.14,25.35,13.44,26.45,63.5,39.64,5.81,1.29,0.68,0.01,0.0,0.45,0.14,4.52,9.19,12.98,5.64,2.33,4.01,1.58,8.32,2.45,1.59,1.18,6.93,1.06,2.54,1.25,1.28,0.11,0.33,0.24,2.37,0.07,0.14,0.09,0.5,12.03,3.39,2.1,1.18,1.88,0.82,4.1,1.03,0.8,0.07,0.07,0.45,0.05,0.18,0.0,0.24,5.96,0.24,0.75,4.26,0.59,0.92,3.26,3.3,0.54,8.99,0.53,6.82,1.64,3.73,0.29,0.89,0.26,0.3,0.05,0.53,0.01,0.43,0.03,0.01,0.0,27.1,9.19,5.92,0.03,0.33,0.0,0.0,1.0,3.52,1.46,3.55,2.1,07-513,Adjudged to be AFFIRMED.
herschel-l-fagan-petitioner-v-united-states-america.txt,1.0,2049.0,96.62,51.95,7.13,32.47,11.78,29.87,67.55,40.95,4.88,1.9,0.05,0.0,0.0,1.46,0.39,2.98,8.59,15.13,5.61,2.68,4.34,1.51,9.03,2.05,1.42,0.93,7.56,1.22,2.05,1.22,0.83,0.1,0.29,0.1,4.54,0.0,0.0,0.0,1.51,9.52,2.44,1.95,0.98,1.56,1.07,2.44,2.98,0.88,0.1,1.95,2.64,2.24,0.44,0.0,0.0,6.34,0.49,0.54,5.12,0.39,0.39,3.9,3.95,0.39,9.71,1.27,5.66,2.49,4.2,0.05,0.44,0.39,0.0,0.0,0.54,0.05,0.39,0.05,0.05,0.0,23.23,10.15,7.61,0.0,0.1,0.0,0.0,1.02,0.29,0.78,2.49,0.78,88-2094,None
hewlett-packard-v-jebian-amicus-invitation-petition.txt,1.0,6863.0,98.03,42.43,17.04,48.19,15.56,25.37,65.83,40.17,4.71,0.95,0.6,0.01,0.0,0.26,0.07,3.76,10.58,14.25,5.1,2.17,3.82,1.11,8.25,2.84,1.3,1.08,7.05,0.68,3.07,2.14,0.93,0.04,0.07,0.44,2.19,0.01,0.03,0.06,0.23,8.68,2.84,1.95,0.8,1.6,0.71,2.4,0.51,0.41,0.03,0.07,0.95,0.13,0.63,0.0,0.19,8.41,0.19,2.0,5.32,1.06,0.79,3.57,3.63,1.44,10.51,0.41,6.43,3.7,6.86,0.26,0.34,0.28,0.13,0.01,1.01,0.0,0.82,0.06,0.12,0.0,24.25,8.26,5.6,0.03,0.29,0.0,0.0,1.3,2.48,0.99,4.66,0.64,03-1202,Petition DENIED.
hibble-v-us-opposition.txt,1.0,2769.0,97.85,38.2,12.83,12.76,11.59,27.7,61.72,35.79,3.11,0.43,0.22,0.0,0.0,0.14,0.07,2.67,9.82,12.6,3.68,1.7,4.91,1.59,6.32,2.74,1.16,1.01,9.93,0.72,3.14,1.08,2.06,0.0,0.11,0.54,2.35,0.04,0.0,0.11,0.04,8.34,1.99,1.34,0.36,1.44,0.94,3.54,0.47,0.43,0.04,0.0,0.72,0.07,0.47,0.04,0.11,6.79,0.07,1.26,4.26,0.29,1.99,1.95,3.61,0.22,8.96,1.81,5.49,1.59,5.06,0.29,1.01,0.07,0.07,1.19,1.3,0.0,1.26,0.0,0.04,0.0,28.67,11.59,6.28,0.0,0.79,0.0,0.0,1.95,1.52,0.9,5.06,0.58,97-2077,None
hicks-v-united-states-grantvacateremand.txt,1.0,3652.0,97.24,45.0,19.06,11.83,12.42,25.52,63.42,40.42,5.72,1.45,0.41,0.03,0.0,0.85,0.16,4.27,10.54,13.44,5.12,2.16,4.05,0.96,8.79,2.38,1.48,0.82,6.33,1.01,2.35,0.63,1.7,0.27,0.68,0.22,2.38,0.05,0.11,0.0,0.96,9.2,3.34,1.86,0.96,1.59,0.85,2.27,1.18,0.93,0.08,0.11,0.33,0.05,0.16,0.0,0.11,5.56,0.49,1.12,3.42,0.68,0.9,4.96,2.6,0.49,11.53,1.53,5.64,4.19,1.89,0.66,1.67,0.11,0.0,0.36,0.79,0.03,0.74,0.0,0.03,0.0,23.63,9.5,6.0,0.08,0.41,0.0,0.0,1.29,1.59,1.31,2.96,0.49,05-321,Petition DENIED.
higbee-co-v-lynette-chapman-amicus-invitation-petition.txt,1.0,6268.0,96.12,51.15,11.01,39.76,13.63,28.22,66.21,38.37,5.78,1.21,0.45,0.05,0.05,0.46,0.21,4.56,8.84,13.07,4.37,2.36,4.47,1.15,6.99,4.12,2.33,0.81,8.93,3.3,3.3,2.03,1.24,0.1,0.45,0.41,4.2,0.03,0.02,0.29,0.3,9.11,2.39,1.98,0.81,1.4,1.48,2.35,1.44,1.15,0.19,0.08,0.54,0.18,0.16,0.03,0.18,6.56,0.37,0.64,3.49,1.01,1.28,1.91,3.92,0.49,9.73,0.78,6.99,1.96,3.81,0.56,0.73,0.3,0.05,0.03,0.91,0.06,0.72,0.02,0.11,0.0,29.77,9.72,5.89,0.05,0.32,0.0,0.0,1.01,4.1,2.15,5.46,1.08,02-1646,Petition DENIED.
higbie-v-united-states.pdf,1.0,3972.0,97.07,42.51,7.81,43.68,8.6,26.03,60.42,37.59,5.46,1.38,0.7,0.05,0.0,0.48,0.15,4.08,9.21,13.19,5.44,1.51,2.87,1.56,7.98,1.81,1.26,0.68,8.48,1.49,4.86,2.9,1.91,0.05,0.45,0.1,3.32,0.15,0.0,0.0,0.63,10.83,3.27,1.49,1.21,2.47,0.76,2.97,0.45,0.35,0.03,0.03,0.68,0.08,0.3,0.0,0.38,4.25,0.58,0.73,2.49,0.23,0.45,2.37,3.95,0.6,7.23,0.45,5.04,1.86,2.84,0.63,0.76,0.76,0.05,0.0,1.08,0.03,0.93,0.08,0.05,0.0,64.02,45.59,4.98,0.15,0.23,0.0,0.0,3.27,3.1,1.01,4.13,1.56,14-1255,Petition DENIED.
higgs-v-wilson.pdf,1.0,6781.0,96.14,42.23,6.58,30.24,10.46,23.27,51.91,31.82,4.34,1.33,0.24,0.04,0.0,1.02,0.03,3.01,7.33,11.08,4.06,1.7,2.92,1.58,6.7,2.3,1.37,0.77,14.6,1.52,2.85,1.55,1.28,0.15,0.59,0.19,2.34,0.04,0.07,0.04,1.03,7.59,1.52,1.65,0.72,1.55,0.69,2.54,0.96,0.88,0.01,0.04,0.12,0.0,0.07,0.0,0.04,5.18,0.1,1.19,3.67,0.25,0.21,2.37,3.24,0.34,9.39,0.94,6.02,2.49,2.83,0.15,0.53,0.5,0.01,0.07,0.56,0.0,0.49,0.06,0.01,0.0,75.17,52.47,6.18,0.07,0.53,0.0,0.0,4.04,2.33,0.77,8.07,0.71,19-401,Petition DENIED.
highland-falls-fort-montgomery-central-school-district-et-al-petitioners-v-united-states.txt,1.0,3018.0,98.31,44.34,4.64,32.01,8.65,24.92,53.74,31.05,3.21,0.53,0.23,0.0,0.1,0.07,0.13,2.68,8.38,12.13,3.02,1.66,2.35,1.29,4.34,2.09,1.09,0.96,16.07,2.78,1.36,0.86,0.5,0.03,0.1,0.1,1.46,0.0,0.03,0.0,0.07,4.97,1.23,1.09,0.53,0.96,0.83,1.36,0.7,0.36,0.13,0.17,0.5,0.17,0.17,0.1,0.17,4.04,0.17,0.73,2.92,0.23,0.3,1.79,2.25,0.36,8.68,0.6,5.57,2.22,6.06,0.76,0.56,1.59,0.0,0.0,1.19,0.1,1.06,0.0,0.03,0.0,82.57,18.99,8.52,0.2,0.17,0.0,0.0,37.41,1.92,0.96,8.81,5.6,94-2058,None
